0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.005348446,0.12803173,0.020261284,0.75889444,0.8057956,1159.9783,1053.8707,0.038970683,0.049380712,0.014208796,0.018568415,0.011587328,0.026592227,0.8028653,0.002492141
-0.006950025,0.1344662,0.05488328,0.84118754,0.5000525,1027.8625,694.261,0.026436286,0.049224168,0.007631717,0.043559294,0.09331264,0.030420175,0.7114599,0.0012814442
-0.024965052,0.15320325,0.045030054,0.702702,0.6796673,227.74829,1244.7164,0.014833232,0.044536173,0.008228341,0.01645451,0.091446854,0.020592805,0.653256,0.0014846027
0.026161432,0.15412799,0.0357058,0.906833,0.41929734,168.70284,1323.476,0.020033587,0.04784612,0.00074745994,0.05447645,0.049393345,0.0073276223,0.8327338,0.0025435328
0.03479591,0.13845699,0.038251176,0.8935357,0.36528024,805.3082,728.8638,0.03623492,0.065061696,0.0020106696,0.047594287,0.054201797,0.015331653,1.3925406,0.00011859482
0.021212718,0.065632634,0.025131794,0.752298,0.25013947,1411.4645,1091.7648,0.011846336,0.05091019,0.0023821674,0.020302594,0.050697703,0.016177397,0.96567655,0.00077985437
-0.00085634063,0.120982334,0.023837345,0.6026172,0.3784093,1585.1447,1065.1829,0.0239571,0.007664297,0.0051706377,0.026683161,0.046376523,0.0026314259,1.1982018,-0.00035338054
0.00031701056,0.13308294,0.022870049,0.83762246,0.63748866,1269.5941,1092.0972,0.036010403,0.0027950653,0.007969145,-0.0024348588,0.050419684,0.005667527,0.97236663,0.00027968458
0.036396556,0.13931027,0.02584129,0.78870994,0.549705,1056.0674,773.8718,0.0027299651,0.06810316,0.0109716775,0.028855791,0.06890084,0.023951799,1.5941043,0.0017548216
0.0389108,0.14279673,0.03507284,1.0001904,0.32728034,301.6285,991.157,0.028708924,0.04744758,0.020091765,0.009376831,0.057719335,0.014405601,0.045773745,0.00019672766
0.011036347,0.121656746,0.025475005,0.6015505,0.64793515,1229.311,728.9327,0.012364634,0.066915266,0.006563238,0.064753965,0.04243759,0.035536755,1.8973244,0.0014911497
0.04257359,0.08865442,0.029170988,0.7250838,0.6510025,916.5002,576.43994,0.032490056,0.03996675,0.008495925,0.0489688,0.051224526,0.014545887,0.7372235,-0.0002133303
0.002679995,0.14924034,0.013652693,0.8636051,0.4623864,525.37646,1254.1627,-0.003271219,0.03203044,0.012734961,0.033272594,0.052616358,0.012999111,1.12808,0.0020592066
0.009515158,0.115938805,0.028289098,0.7823583,0.6040595,920.2406,490.02597,0.020329768,0.06691623,0.006425181,0.03423704,0.05730595,0.02126632,1.16627,2.03275e-05
-0.0065313084,0.1016433,0.037634425,0.59403825,0.5949648,-270.03146,609.22107,0.024813471,-0.015098974,0.009183207,0.0062534492,0.055883832,0.026594928,0.95236886,0.0037959132
-0.021107968,0.11011054,0.03246931,0.77271026,0.5591928,762.6377,1163.3553,0.017666621,0.062032823,0.008697106,0.054935902,0.065029345,0.009543751,1.1560704,-0.00061476795
0.0019625921,0.12041249,0.026292425,0.9226622,0.38374978,1062.3486,1219.0244,0.017495627,0.023065131,0.014622632,0.024205456,0.030425897,0.019521616,1.5240338,-0.0014245779
-0.0021778606,0.1503095,0.04187479,0.77651083,0.44607866,109.16791,852.8987,0.023512164,0.0233832,0.009581117,0.008528184,0.044390764,0.020336846,0.8119521,-0.00012420552
0.008676854,0.110778555,0.014972586,0.87381375,0.49741727,1260.1785,1029.8118,0.023810403,0.03191271,0.014492945,0.0112606445,0.08496705,0.024741162,0.9485325,-0.00019368263
0.033043683,0.11799196,0.018137138,0.9213665,0.63665104,1443.7914,709.7659,0.017750163,0.04530977,0.0045750267,0.024576725,0.050410863,0.008635128,1.3629816,0.0023990988
0.009854039,0.14358458,0.008107992,0.8149101,0.5309771,941.29675,1533.2417,0.026284317,0.03619236,0.0069953324,0.020462064,0.038071442,0.026229395,1.3003695,0.0011043535
0.023891844,0.1372602,0.030036507,0.85978645,0.42872292,425.73508,771.83716,0.04109756,0.056280483,0.00871863,-0.00021290252,0.07223431,0.0067090136,0.5275613,0.0013820016
0.0042859265,0.0831226,0.048491664,0.5778272,0.38890782,943.2312,776.6673,0.026680792,0.04303169,0.007224651,0.030367056,0.0711312,0.017403148,1.5538905,-0.00062956125
0.022771316,0.16351739,0.025528478,0.7699187,0.5820361,1243.4912,878.5555,0.022829708,0.019441057,0.013437921,0.024336772,0.06420584,0.023158956,1.1898105,0.00177841
0.03225239,0.13970537,0.038986184,0.93190765,0.5297298,810.5562,279.201,0.016116327,0.08488123,0.012433239,-0.012388388,0.028125215,0.029382976,0.6118432,0.0017063743
0.016296199,0.16301905,0.034244936,0.59019864,0.52498966,1628.284,894.69226,0.0023754449,0.025807677,-0.0018212396,0.014411502,0.047497004,0.018183624,0.8723655,0.0022909015
0.045318756,0.106302395,0.054224223,0.7377389,0.38061774,1727.2898,390.07974,0.016128078,0.043761134,0.0096798325,0.02467697,0.022489486,0.020899603,1.3529277,0.0008605695
0.028672477,0.12738553,0.030872142,0.83702624,0.66718346,1391.6522,221.17587,0.020376252,0.04661228,0.010958602,0.03793214,0.0654546,0.006460369,1.1554039,0.0009703714
0.008692721,0.10808936,0.05544327,0.80316335,0.7192442,1455.6852,1049.2118,0.030106217,0.05866866,0.011063049,0.018467769,0.055223037,0.021231458,0.90468264,-0.0010007845
0.020079138,0.12078471,0.047122493,0.9408638,0.65456045,1440.996,971.3253,0.02266143,0.03592952,0.014502557,0.0016514057,0.04032099,0.021770421,1.5794507,0.0028364898
-0.0355188,0.10382587,0.02483912,0.8072759,0.24858803,963.375,885.0289,0.02192763,0.035210174,0.0033291252,0.056762807,0.02188505,0.040541425,1.2686151,-6.418877e-05
-0.0033799633,0.098250665,0.036004063,0.76146823,0.6142914,313.86203,897.4317,0.01996029,0.044826847,0.0065051373,0.059364073,0.016325451,0.031821735,0.6857207,0.00012944327
0.044962436,0.12456751,0.02503578,0.6490778,0.3819057,629.2073,996.00745,0.023719238,0.028065052,0.013377671,-0.0012936157,0.06300415,-0.0024705436,0.121801436,0.0030237627
0.03352905,0.17107143,0.029226264,0.69723105,0.46351174,1244.9006,-138.07657,0.030275732,0.045365024,-0.00035345694,0.036681406,0.06044378,0.004191464,0.94922173,0.002699462
0.044567596,0.1095212,0.034357615,0.8336576,0.55888844,971.3619,347.1131,0.03959222,0.0597523,0.006603696,0.039995,0.02367207,0.022899088,1.5617224,4.267564e-05
0.026796147,0.14896947,0.03860744,0.810544,0.41415054,2290.703,1651.5428,0.023642248,0.05307165,0.011304698,0.03241518,0.0619487,0.01142452,0.64865035,0.00049780007
0.008153086,0.13891922,0.02346508,0.67912906,0.4426082,1777.4463,694.39124,0.0050927782,0.056795865,-0.002067611,0.011793759,0.005937921,0.024700552,1.2432717,0.0010946387
0.013824047,0.12163776,0.02843696,0.91913736,0.49463516,1222.1111,619.1484,0.024376862,0.08295673,0.018105395,-0.021019904,0.05412307,0.006344536,0.9971117,0.0015897646
0.012173123,0.11381707,0.022107117,0.75992316,0.77726,964.51953,425.67987,0.024957947,0.012129475,0.012085573,-0.0077824784,0.06411709,0.01713122,0.8407405,-0.000995817
0.0035395827,0.15103558,0.018875882,0.8581034,0.5987583,1043.2303,250.64255,0.027408535,0.050910704,0.008577965,0.013928883,0.051041216,0.012768066,0.5559499,-0.00031585107
0.024065888,0.13589294,0.032271117,0.6699623,0.47525513,1397.6257,840.87683,0.020878375,0.015428703,0.0044447863,0.0037236768,0.06712825,0.0042142374,0.7907656,0.0011943257
0.0026384452,0.16508442,0.027921785,0.7498711,0.44589707,1734.0363,929.2936,0.01689366,0.047410954,0.014656843,0.027030643,0.05181774,0.023257459,1.2132072,0.0005409982
0.013171136,0.08786783,0.032291215,0.75762635,0.65598106,2087.519,454.84976,0.008616676,0.0076914625,0.012153668,0.0431175,0.023290299,0.024701903,0.098215,0.00038049728
7.953077,4.18828,6.2920794,12.737913,5.4715266,687.48285,1500.3369,6.5199027,4.165206,6.5336103,0.16022356,5.899355,5.1387677,5.2785854,3.8122935
-0.0073857987,0.09170776,0.04307246,0.66117615,0.5480938,1669.8074,1415.39,0.027943596,0.04742327,0.008975425,0.03435687,0.052127182,0.01910116,1.1588783,0.0012086047
-0.006571038,0.095839046,0.039424777,0.6910968,0.31148416,768.297,1332.9783,0.015793594,0.027026506,-0.0007497488,0.05114478,0.086141825,0.0026188998,1.2621098,0.0032519544
0.030408997,0.09962205,0.023045897,0.7804853,0.41218334,985.92993,630.02246,0.0043249666,0.048796006,0.013112677,0.028939638,0.0813212,0.025669154,0.8074912,-4.6817706e-05
-0.012435832,0.09436018,0.046485443,0.9363814,0.6226624,1154.5985,419.5516,0.02125473,0.03859085,0.012852981,0.031539667,0.06631342,0.008659621,0.8811323,0.00021956323
-0.0011436816,0.07825766,0.013616148,0.6941922,0.3462078,1602.9496,882.16095,0.013875942,0.066464685,0.012893088,0.0077629513,0.021836169,0.018136594,1.4248463,1.6079701e-06
0.024878437,0.13983278,0.019839471,0.7822438,0.64102656,1336.2191,607.6631,0.013810288,0.0134271085,0.017859014,0.02271821,0.042332232,0.018830042,1.5357383,0.0009600388
0.007838567,0.0846324,0.016604433,0.79455096,0.3095682,643.34033,900.38525,0.020990659,0.03133036,0.017042087,0.043799274,0.028104005,0.015585375,1.268913,0.0011540975
-0.00095115055,0.16879387,0.02825064,0.7230862,0.54162717,675.00366,122.948204,0.026081983,0.0617321,0.013830889,0.017562408,0.029837715,0.012921828,0.7137723,0.002504672
-0.0233707,0.09932056,0.03779438,0.6550092,0.4136123,1413.3944,584.54224,0.028191062,0.03666908,0.019546902,0.053764958,0.0011076106,0.025322504,1.2013109,0.0005289214
0.03312188,0.083835185,0.019558692,0.9615716,0.26731715,1260.1421,581.5164,0.0105612455,0.0297431,0.0037956622,0.051420093,0.045870002,0.03399413,1.0314878,0.001243069
0.007731913,0.15825377,0.05014356,0.7736123,0.14746062,1129.8981,975.1681,0.01828072,0.021991584,0.0011058722,0.032045167,0.0471569,0.013558041,0.92405397,0.0008702626
0.009678248,0.13854706,0.016163215,0.8579456,0.48560292,668.53357,724.67664,0.004131936,0.055253714,0.006004125,0.044004817,0.04510885,0.022460563,0.5417184,0.0018525452
0.016997548,0.08582293,0.02948338,0.80561453,0.86878395,252.28445,409.65097,0.02121642,0.039424762,0.010068731,0.01995918,0.052510668,0.01817661,0.50422096,0.0029250756
0.039778195,0.09244134,0.036415886,0.84088296,0.5322478,501.0197,-154.50436,0.017249577,0.05841048,0.0038716914,0.018405806,0.02423761,0.016126094,0.59965605,0.0026844456
0.013873041,0.17069156,0.020482061,0.67659974,0.5085625,482.85397,664.04193,0.02498753,0.023953268,0.010093381,-0.0064893262,0.012897751,0.013481997,1.517966,0.0011956912
0.0030898214,0.086135395,0.02579212,0.70838284,0.4492767,845.1583,1156.0468,0.025316177,0.032033283,0.008971337,0.053008255,0.038445804,0.029506776,1.1834509,0.00086035597
0.016139496,0.1105794,0.029862126,0.61244464,0.5606472,1483.0972,847.2144,0.029962769,0.028517004,0.003990024,0.042947423,0.076170556,0.02283033,0.7369481,0.0006311281
0.035935335,0.112066194,0.036285564,0.64081144,0.33765402,648.0489,344.20993,0.029796718,0.039758846,0.013388133,0.07972001,0.03391282,0.02979164,0.71786106,0.001739004
-0.01078465,0.1569476,0.025456546,0.8607631,0.27154592,2387.5142,747.90137,0.015218221,0.039872546,0.006804531,0.016952394,0.06766654,0.008608878,1.4696544,0.0011617696
0.0061512277,0.15597662,0.031019647,0.8043946,0.55708826,868.3933,289.6415,0.018169845,0.034683786,0.016040727,0.04289088,0.059120845,0.01176777,-0.30436236,-0.0025635194
-0.016920118,0.12544248,0.02851573,0.64438665,0.666776,951.51404,882.2705,0.00444125,0.06382522,0.014206983,0.005435933,0.022432419,0.025382569,1.1299107,0.001624025
0.011627894,0.090916045,0.02591784,0.701021,0.47261593,848.02234,713.5598,0.026024109,0.026022354,0.011091704,0.0048921998,0.028281666,0.028938016,1.2537665,0.0008000995
0.04318452,0.118798494,0.032120593,0.6732895,0.4925779,710.05176,621.222,0.024096059,0.07372681,0.0050443057,0.027856784,0.06456838,0.017251201,1.4339176,0.0014873336
-0.0053954697,0.14196916,0.03526766,0.9567595,0.16099375,1081.1467,434.4089,0.008496364,0.039911266,0.00498232,0.025139667,0.06890441,0.018025598,1.0605458,4.448162e-05
0.010527884,0.10053341,0.017864453,0.72402245,0.4433519,1103.8844,1176.9469,0.030249849,0.019632697,0.0077884393,0.030684792,0.063897744,-0.0065616453,0.5150415,0.00020506207
0.02043193,0.16019587,0.039038524,0.8455093,0.44674292,1180.7493,-5.288535,-0.005149162,0.07417577,0.0058784587,0.05037536,0.09486066,0.013976131,0.46531552,0.0005044399
0.018382082,0.11880402,0.0137554165,0.7384608,0.25628784,629.1284,1069.563,0.012489904,0.06699285,0.01253034,0.031256925,0.063788585,0.021125825,1.2032772,0.0011054757
0.03588194,0.15038335,0.017802278,0.6515909,0.62616175,127.71781,96.97741,0.023050068,0.032825027,0.013193758,0.060371693,0.05335469,0.026250191,-0.19741707,7.25535e-06
0.001228018,0.1338451,0.03981832,0.99054784,0.343114,1025.5782,961.9585,0.018041128,0.054362927,0.012234924,0.041189842,0.024175683,0.027277932,1.1807592,0.0010372364
-0.0026393114,0.12589787,0.00317072,0.92225325,0.6883426,501.3871,597.83997,0.017068192,0.036706947,0.008906583,0.04126824,0.049670953,0.012287254,1.0729152,0.00018627994
-0.004598576,0.1255069,0.012278948,0.7157588,0.59827006,448.0554,411.3301,0.021647012,0.051818624,0.010197449,0.012862578,0.056476574,0.013189169,1.2714353,0.00045888027
0.013649838,0.11200674,0.03795951,0.8106142,0.7982191,352.3244,22.549314,0.015718888,-0.001298536,0.013992408,0.04746229,0.023402058,0.027775351,2.120943,2.0591098e-05
0.0033416785,0.12251012,0.04011812,0.8817187,0.33692092,823.39606,855.2866,0.025581693,0.046670433,0.017854381,0.03612081,0.04280466,0.0282854,0.72843057,0.002177441
0.0061606187,0.18051377,0.020667633,0.7923502,0.5794822,903.872,581.1306,0.002820578,0.034652237,0.010666248,0.055091195,0.03745811,0.02049407,0.26577246,0.0014755346
-0.0078550195,0.16234624,0.024194608,0.8212509,0.15838765,1210.7847,395.52917,0.020784117,0.05413293,0.008903038,0.02085545,0.067664154,0.024787532,0.7417156,-0.00060360116
0.059302177,0.112261504,0.026229415,1.0244566,0.5269622,1879.3165,791.9991,0.012689738,0.023824532,0.014992156,0.04616484,0.04295068,0.023178693,1.2092408,-0.00032089074
8.370576,3.264579,2.63304,8.652107,7.004909,354.22522,1156.9822,6.8210206,5.825938,5.1582575,7.2864213,4.967345,0.1834374,3.7474148,8.411335
0.0060534794,0.080088586,0.05204402,0.6266806,0.41791603,1418.2418,305.8994,-0.0060679787,0.03930589,0.01396302,0.033273198,0.04919056,0.00040436568,1.5138365,0.001143737
0.06330288,0.15363228,0.028548092,0.8523477,0.32464194,1079.3353,1437.4324,0.015957281,0.06527963,0.006072924,0.03689512,-0.0033772995,0.017209452,0.73700917,0.00073015195
0.018890029,0.054051407,0.025494851,1.0380206,0.36943474,1167.45,514.3895,0.014336547,0.023884632,0.0046205064,0.05201601,0.06964733,0.0019794246,1.2720232,0.001014328
8.758361e-05,0.13149193,0.040953,0.69172156,0.5440772,1160.2399,1003.81726,0.019916607,0.028717948,0.010554683,0.046825495,0.05964636,0.024997449,0.37105098,0.00088230555
0.021023462,0.10461797,0.022491252,0.63432133,0.34249878,494.17633,1322.6213,0.032634918,0.07152073,0.014262721,0.042302165,0.07505062,0.0028475316,0.45502573,0.00030471536
0.031765316,0.12014029,0.04042993,0.7672937,0.5558452,1107.0332,576.1704,-0.0014995319,0.06833706,0.0158348,0.01673773,0.057611156,0.01287403,1.4601531,0.00084392866
0.0141874775,0.115135714,0.03774429,0.9070834,0.44311497,1077.928,922.46857,0.0041696136,0.05959346,0.011841542,0.052788567,0.06096417,0.03215462,1.1746502,0.0021252902
-0.010620437,0.15605158,0.017930694,0.7555228,0.3763341,972.5908,1022.3102,0.03338164,0.04085072,0.011462429,0.045493897,0.03440754,0.019017965,0.89345455,-0.0002662264
-0.009474506,0.12530461,0.024747917,0.9384801,0.38515192,2200.117,791.2638,0.025720779,0.020121997,0.017211193,0.017777508,0.053473894,0.034556635,1.0124775,0.0002021951
-0.0077271294,0.14499891,0.033803407,0.7475026,0.48127383,1228.4696,793.052,0.016246175,0.0861457,0.0096210055,0.04876891,0.095862664,0.016586134,0.7235489,0.0028989054
0.041121233,0.14748606,0.025481362,0.751403,0.35220537,1162.655,1084.9652,0.024880262,0.025303563,0.005530374,0.037549894,0.076813,0.023034465,1.3850095,0.00029652537
0.037973136,0.106798254,0.03386069,0.9237161,0.59543157,1736.2117,288.33948,0.02223706,0.03072548,0.01669697,0.04156912,0.018397154,0.032468136,0.49515393,-0.00021518781
-0.014553824,0.1643205,0.016447673,0.8911448,0.5669147,645.54443,351.96356,0.01473665,0.057075065,0.015719432,-0.0027486326,0.055201575,0.026144827,1.0181327,0.0020629968
-0.026621828,0.111422144,0.026622584,0.79519874,0.702204,1539.5623,353.75793,0.009094761,0.017275168,0.022700917,0.014839053,0.11500093,0.01721452,1.5135133,0.0011997722
3.4637325,3.1101906,0.82170624,5.281009,8.13816,1729.6068,118.08146,2.3184435,1.7734116,3.13871,2.4665122,2.0775783,6.1460185,10.915046,3.3346794
0.0012875029,0.15413031,0.020405589,0.8370781,0.66935766,1029.9993,1233.565,0.026522672,0.014837907,0.007977339,0.051736448,0.055082764,0.0171586,1.3061733,0.0008135593
0.008858486,0.14091556,0.03317778,0.7025704,0.4370045,868.58777,361.45804,0.025352316,0.062472243,0.006375794,0.045570385,0.07878003,-0.0021067485,0.17023814,0.00028947275
-0.00032174116,0.13199483,0.028167637,0.8179972,0.56355053,787.948,1315.9419,0.016214788,0.045006935,0.0057419324,0.038613684,0.030033546,0.029259888,1.4479307,0.0026206232
0.00023519435,0.13418715,0.022083797,0.72635573,0.18479666,875.53503,1104.3452,0.027004404,0.035236612,0.003838236,0.03589713,0.028776674,0.015571739,0.7084509,0.0014542069
0.030814096,0.14309792,0.037839822,0.7551549,0.693547,1175.8413,1351.465,0.027377494,0.06358306,0.009198674,0.032249562,0.026350131,0.01287873,0.7782267,0.00058185996
0.0021357622,0.110193655,0.022202788,0.8100522,0.3794216,917.66016,420.76166,0.022008074,0.015453048,0.010594284,0.008124609,0.04187221,0.018160177,0.63201857,0.0009309931
-0.007976183,0.12530304,0.012081065,0.8801344,0.38000855,1236.5935,1311.5743,0.005984746,0.056097865,0.005283058,0.03580337,0.040831756,0.015542999,1.1639842,2.8807355e-05
0.020136446,0.16295013,0.024219975,0.874911,0.67559576,845.01044,838.4708,0.027017642,0.055747986,0.006987257,0.023550399,0.04834198,0.013307273,0.5614161,8.8221066e-05
0.007771153,0.09513943,0.018001184,0.81656337,0.52097094,1363.2174,1040.581,0.0017876495,0.044118483,0.0012213838,0.007499312,0.04074255,0.01695141,0.13345017,0.0023316308
-0.008760888,0.10145818,0.019391948,0.9935502,0.65716624,930.7018,942.5127,0.030384328,0.029143836,0.017118167,0.03553537,0.04452878,0.013897938,1.9215734,-0.0006836549
0.044433992,0.15380427,0.04619962,0.9313742,0.5990122,291.48187,497.2917,0.018120104,0.06646451,0.01245829,0.0010159698,0.041432504,0.016820665,0.78040904,0.0022913422
0.032122735,0.09519983,0.044045813,0.7103157,0.7245761,609.7726,1183.6708,0.020084715,0.05354399,0.010747976,0.0534729,0.077458166,0.0038729094,0.13883533,0.001305941
0.030485654,0.16493252,0.027157381,0.8773099,0.50273174,1598.1316,728.29395,0.010134015,0.024348406,0.009307601,0.040316105,0.07856185,0.017552417,0.25546393,0.0026058175
-0.0034513427,0.12352707,0.03638651,0.8678863,0.4618475,1160.0135,1395.906,0.016957657,0.034988027,0.009610535,0.04203072,0.030693926,0.0025797915,1.1689488,0.0011866086
-0.006630505,0.12675563,0.016845547,0.7510272,0.37644517,617.2696,1073.4899,0.035417877,0.0036493465,0.010003784,0.034389783,0.0420822,0.02289374,0.49676263,-5.97357e-05
0.00069648155,0.121395655,0.028647516,0.62254757,0.5377374,341.509,713.6105,0.01115902,0.028840536,0.01278781,0.017295772,0.060303546,0.018076906,1.5689405,0.0006717914
0.019439887,0.15632136,0.036137868,0.8822707,0.69563144,842.2859,1136.8116,0.009106772,0.00029340255,0.011499471,0.020927345,0.045043074,0.01707205,0.21726415,0.0015709902
0.0014513086,0.087975375,0.023887122,0.8549837,0.57685345,904.92804,142.16864,0.022684515,0.0830979,0.006123276,0.058160815,0.05535889,0.020670487,1.2937156,0.00020185983
0.015424576,0.09508305,0.03231383,0.5535836,0.5683023,1271.0093,712.16046,0.015614363,0.048688736,0.01258111,0.03821842,0.089194514,-0.00012864778,1.904885,0.001019984
-0.0026111377,0.12540008,0.035637315,0.9138458,0.4328098,-143.3869,642.072,0.031690426,0.01771687,0.0076643596,0.033871554,0.037949584,0.029360618,1.3887296,0.0031150484
0.033928227,0.13774683,0.03064755,0.9826735,0.3552878,1397.4548,226.55476,0.010890116,0.033892196,0.006408177,0.030167364,0.053263057,0.008297303,0.59563166,0.0009812727
0.014616803,0.10525818,0.010437377,0.84880346,0.53940845,1199.1068,1175.7041,0.013272056,0.08329096,0.008015757,-0.008140263,0.085776396,0.015137283,1.0655209,0.0011834685
0.029981801,0.13360904,0.04963719,0.82106036,0.53244525,972.0404,868.06757,0.024454193,0.0608151,0.009119731,0.036677577,0.06787777,0.025311878,1.6935326,0.0006218777
0.0093174465,0.14223656,0.038874783,0.72495276,0.56072533,850.5507,425.8332,0.030424478,0.050158165,0.006339382,0.040544726,0.06972735,0.017523805,1.6030121,0.002022255
-0.00596209,0.15295738,0.03498388,0.6802185,0.21655856,988.2982,614.6241,0.010773522,0.03542218,0.0155724855,0.0069655855,0.017561307,-0.0013156108,1.239452,0.0009877523
-0.020274103,0.08593182,0.005124282,0.7351373,0.6872244,879.08215,1238.0525,0.03022688,0.024626443,0.013716494,0.03249994,0.020479051,0.022326339,0.9636287,-0.0011121873
0.01212465,0.092652224,0.020070925,0.77484816,0.30043614,1004.33826,832.5075,0.03549745,0.045610134,0.011412208,0.028459977,0.078757755,0.0138388425,1.9950264,0.0030793897
0.008136518,0.10932193,0.03769925,0.8940897,0.7050762,1452.1263,1397.4333,0.015769815,0.045697115,0.009089932,0.05874954,0.0315344,0.010513146,1.1931616,0.00083923194
-0.0041126744,0.14120416,0.021258764,0.8017955,0.5991655,1538.2491,703.61816,0.02245669,0.043820016,0.0070916465,0.026376273,0.07611417,0.004393584,0.15386346,0.0022030082
4.6610513,6.661166,8.151407,6.0256176,8.401817,1528.1838,-211.90149,1.4203908,2.4876542,6.866628,0.7628154,5.344287,7.538282,6.6634336,3.4978495
-0.00486154,0.14595498,0.03213546,0.6477859,0.382318,1502.5063,662.22394,0.019628476,0.036281183,0.016835025,0.03726739,0.05318709,0.028472064,0.6785521,0.0001759233
0.010256732,0.15410714,0.018745972,0.86537325,0.213105,1326.6132,818.65063,0.031539526,0.012153855,0.008256433,0.036766503,0.0015355413,0.010266547,1.7538469,0.0010094751
0.012115762,0.075712405,0.02971244,0.9100827,0.59460217,178.83597,553.8018,0.030773688,0.02385028,0.013091409,0.032265276,0.04546392,0.0084696235,1.3301927,0.0015730553
0.013734283,0.12541093,0.029145235,0.84315574,0.31382796,552.8511,1659.0808,0.010746179,0.040689062,0.011007485,-0.0011112171,0.01280329,0.01773787,1.7312804,0.0008366348
0.023050742,0.11242445,0.03585724,0.69320625,0.6041266,1345.9435,289.34854,0.016695337,0.04557344,0.008984876,0.008937479,0.037534192,-6.627217e-05,1.3178968,0.0031811032
-0.023092723,0.049262416,0.020240573,0.69324887,0.27758545,162.95596,894.33276,0.02456406,0.054511417,0.008595234,0.01523086,0.06281051,0.02611654,1.6449238,0.0005740962
-0.01831567,0.13398767,0.0109322425,0.8847266,0.57009786,1621.8663,950.23035,0.0314513,0.033218913,0.014064313,0.042014662,0.065588266,0.053352866,0.19429806,0.0010423501
0.0030954492,0.16261137,0.024622183,0.671059,0.4044966,310.64407,1576.3954,0.026988331,0.035921838,0.008010784,0.0021392936,0.06240194,0.01904142,0.2731396,0.0010210122
0.022713168,0.11272729,0.01835525,0.82605404,0.22062548,454.0438,679.1662,0.016033953,0.02659727,0.006855703,0.065006845,0.07838712,0.018824752,1.4481856,-9.948093e-05
0.0088587655,0.10159469,0.032996476,0.8867094,0.514042,292.43274,884.1488,0.032432433,0.026068946,0.015048868,0.03731682,0.06960112,0.02376084,0.61591107,-0.00055848487
