0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.0043451786,0.08497695,0.049370058,0.5840802,0.39549816,957.66693,795.09125,0.02745389,0.043692697,0.007414148,0.03070435,0.07260805,0.017601734,1.5984571,-0.00064550614
0.023086125,0.16716523,0.025990909,0.7782504,0.5918991,1262.5223,899.3964,0.023491219,0.01973969,0.013790388,0.024607085,0.06553891,0.023423223,1.2239351,0.0018234518
0.032698274,0.142822,0.03969239,0.94199234,0.5387064,822.9614,285.82416,0.01658331,0.08618509,0.012759354,-0.012525988,0.028709164,0.029718263,0.6293913,0.0017495917
0.016521491,0.16665576,0.03486526,0.5965855,0.533886,1653.2042,915.91595,0.0024442754,0.026204107,-0.0018690093,0.014571573,0.04848316,0.018391117,0.89738554,0.0023489231
0.04594528,0.10867385,0.05520646,0.7457224,0.3870676,1753.7252,399.33313,0.016595403,0.044433348,0.009933728,0.024951061,0.022956423,0.021138087,1.3917305,0.0008823651
0.029068869,0.13022731,0.03143137,0.8460842,0.6784894,1412.9508,226.42256,0.020966671,0.04732829,0.011246038,0.038353458,0.0668136,0.006534088,1.1885417,0.000994948
0.008812896,0.11050068,0.056447584,0.81185484,0.7314323,1477.9639,1074.101,0.03097857,0.05956987,0.0113532245,0.018672895,0.056369603,0.021473728,0.93062955,-0.0010261313
0.020356728,0.12347925,0.047976084,0.9510454,0.66565245,1463.0498,994.36694,0.023318065,0.036481433,0.014882948,0.0016697482,0.04115815,0.022018842,1.6247505,0.0029083295
-0.03600984,0.106142074,0.025289064,0.8160119,0.25280052,978.119,906.0234,0.022563003,0.035751034,0.0034164458,0.057393283,0.022339437,0.041004043,1.3049998,-6.581447e-05
-0.0034266908,0.1004425,0.036656253,0.7697085,0.624701,318.66556,918.7204,0.020538656,0.04551543,0.006675762,0.060023442,0.016664408,0.03218485,0.7053876,0.00013272167
0.045584034,0.12734644,0.025489286,0.6561018,0.38837737,638.83704,1019.6345,0.024406523,0.028496157,0.013728557,-0.0013079841,0.06431227,-0.002498735,0.12529479,0.0031003454
0.033992585,0.17488779,0.029755678,0.70477617,0.4713663,1263.9532,-141.35199,0.031152997,0.046061873,-0.00036272785,0.037088834,0.061698742,0.0042392923,0.97644603,0.002767831
0.045183737,0.111964464,0.03497998,0.84267914,0.5683592,986.22815,355.34726,0.04073944,0.060670152,0.006776906,0.040439233,0.024163561,0.023160389,1.6065136,4.3756485e-05
0.0271666,0.15229277,0.03930679,0.8193154,0.42116863,2325.761,1690.7205,0.024327302,0.053886883,0.0116012115,0.032775223,0.06323491,0.011554885,0.6672541,0.00051040784
0.008265801,0.14201832,0.023890134,0.6864783,0.45010853,1804.6493,710.86346,0.005240346,0.057668302,-0.002121843,0.011924755,0.0060612066,0.02498241,1.2789296,0.0011223626
0.014015161,0.12435133,0.028952077,0.9290839,0.5030171,1240.815,633.8357,0.025083201,0.08423103,0.018580286,-0.021253377,0.055246796,0.006416933,1.0257095,0.0016300285
0.012341414,0.11635617,0.022507573,0.76814675,0.79043126,979.28107,435.77777,0.025681125,0.012315796,0.012402568,-0.0078689195,0.065448314,0.017326703,0.8648535,-0.001021038
0.0035885167,0.15440497,0.019217806,0.86738944,0.60890466,1059.1965,256.58826,0.02820272,0.05169274,0.008802959,0.014083594,0.052100956,0.012913762,0.57189494,-0.0003238506
0.024398593,0.13892452,0.032855686,0.67721236,0.48330867,1419.0157,860.824,0.021483343,0.015665703,0.00456137,0.0037650364,0.06852199,0.004262326,0.81344527,0.0012245744
0.0026749212,0.16876723,0.02842757,0.7579859,0.45345312,1760.575,951.33813,0.01738317,0.04813923,0.015041281,0.027330877,0.052893605,0.023522848,1.2480029,0.00055470003
0.013353225,0.089828044,0.03287615,0.7658251,0.66709715,2119.4675,465.63962,0.008866351,0.0078096106,0.01247245,0.043596417,0.023773862,0.024983775,0.10103187,0.0003901341
0.023322381,0.12377924,0.033686202,0.78648794,0.55880535,692.95734,1530.3213,0.002534885,0.038034398,0.018766353,0.021028552,0.059569832,0.01233209,0.84581,0.0004478705
-0.007487906,0.09375363,0.043852687,0.6683311,0.55738163,1695.363,1448.9656,0.028753286,0.048151735,0.009210844,0.034738477,0.05320947,0.019319123,1.1921158,0.0012392149
-0.0066618817,0.09797708,0.04013893,0.69857556,0.31676248,780.0554,1364.5989,0.016251227,0.027441658,-0.0007694141,0.051712856,0.08793034,0.0026487838,1.2983079,0.0033343167
0.030829396,0.101844475,0.02346336,0.78893137,0.41916808,1001.01917,644.9677,0.0044502863,0.04954556,0.013456613,0.029261077,0.08300963,0.025962064,0.83065057,-4.8003458e-05
-0.012607755,0.09646522,0.047327496,0.94651455,0.6332139,1172.2692,429.50412,0.021870604,0.03918364,0.013190105,0.031889986,0.06769025,0.008758435,0.9064038,0.0002251241
-0.0011594928,0.08000348,0.013862796,0.70170444,0.35207453,1627.482,903.0874,0.014278009,0.067485645,0.013231264,0.007849176,0.02228954,0.018343551,1.4657118,1.6486952e-06
0.025222376,0.14295225,0.02019885,0.7907089,0.6518892,1356.6693,622.07794,0.014210453,0.013633362,0.018327443,0.022970546,0.04321115,0.019044911,1.5797844,0.0009843537
0.007946934,0.086520426,0.01690521,0.8031492,0.31481406,653.1864,921.744,0.021598881,0.03181162,0.017489089,0.044285763,0.028687513,0.01576322,1.3053063,0.0011833273
-0.0009643,0.17255943,0.028762382,0.73091114,0.55080545,685.3343,125.86476,0.02683773,0.06268036,0.014193663,0.017757477,0.03045722,0.013069279,0.73424375,0.0025681076
-0.023693796,0.10153626,0.038479,0.66209745,0.42062128,1435.0258,598.4086,0.029007921,0.03723235,0.020059602,0.054362137,0.0011306073,0.025611458,1.2357653,0.00054231734
0.033579785,0.08570543,0.019912984,0.9719773,0.27184704,1279.428,595.31104,0.010867267,0.030199982,0.0038952196,0.051991228,0.046822377,0.034382038,1.0610716,0.0012745521
0.007838805,0.16178419,0.051051874,0.78198403,0.14995944,1147.1907,998.30084,0.01881042,0.022329396,0.0011348784,0.0324011,0.048135992,0.013712752,0.95055646,0.0008923037
0.009812049,0.14163785,0.016456,0.86722994,0.4938318,678.7652,741.8673,0.004251662,0.056102462,0.0061616087,0.044493586,0.046045423,0.02271686,0.55725527,0.0018994645
0.017232535,0.08773752,0.030017452,0.81433254,0.8835061,256.14557,419.36862,0.021831185,0.040030364,0.0103328265,0.02018087,0.05360092,0.018384023,0.51868236,0.0029991588
0.040328123,0.09450358,0.037075534,0.8499826,0.5412671,508.6876,-158.1695,0.017749397,0.05930772,0.003973243,0.018610243,0.024740843,0.016310109,0.6168546,0.0027524345
0.014064833,0.17449945,0.02085308,0.68392164,0.51718044,490.24384,679.7942,0.025711564,0.024321213,0.010358122,-0.0065614046,0.01316554,0.013635839,1.5615023,0.0012259744
0.0031325377,0.08805695,0.026259327,0.71604866,0.45689002,858.0931,1183.4703,0.026049735,0.032525346,0.009206649,0.05359703,0.039244033,0.029843478,1.2173932,0.0008821462
0.016362622,0.11304627,0.030403059,0.61907226,0.57014775,1505.7953,867.3119,0.030830964,0.028955052,0.0040946794,0.04342445,0.07775205,0.023090845,0.75808424,0.00064711267
0.036432136,0.11456623,0.036942855,0.647746,0.3433758,657.967,352.3752,0.030660102,0.04036958,0.013739293,0.08060548,0.034616932,0.030131591,0.7384498,0.0017830477
-0.010933746,0.16044888,0.025917673,0.8700779,0.27614745,2424.054,765.64294,0.015659181,0.040485024,0.0069830087,0.017140687,0.069071464,0.008707114,1.5118052,0.0011911937
0.0062362673,0.15945624,0.031581547,0.81309944,0.5665285,881.6837,296.51233,0.01869633,0.035216562,0.016461464,0.043367278,0.06034834,0.011902052,-0.31309167,-0.0026284456
-0.017154036,0.12824091,0.029032273,0.6513599,0.678075,966.07654,903.1996,0.004569939,0.064805634,0.014579622,0.005496311,0.022898171,0.025672209,1.1623173,0.0016651567
0.011788648,0.09294426,0.026387323,0.7086072,0.48062474,861.001,730.48676,0.02677818,0.026422082,0.011382631,0.0049465382,0.028868863,0.029268226,1.2897254,0.0008203636
0.043781538,0.12144872,0.032702435,0.68057555,0.500925,720.91876,635.9585,0.024794262,0.07485932,0.005176614,0.028166195,0.065908976,0.017448053,1.4750434,0.0015250032
-0.005470061,0.1451363,0.03590651,0.96711314,0.1637219,1097.6932,444.71387,0.008742553,0.04052434,0.005113003,0.025418898,0.07033503,0.018231288,1.090963,4.5608205e-05
0.01067343,0.10277617,0.018188056,0.73185754,0.45086482,1120.7789,1204.8662,0.031126363,0.019934274,0.007992724,0.031025615,0.06522442,-0.00663652,0.52981323,0.00021025566
0.020714398,0.16376962,0.03974568,0.854659,0.4543133,1198.8201,-5.4139886,-0.005298363,0.07531518,0.006032646,0.050934892,0.0968302,0.014135611,0.4786611,0.0005172158
0.01863621,0.12145437,0.014004586,0.7464521,0.26063082,638.75696,1094.9349,0.012851809,0.06802192,0.012859002,0.031604104,0.06511299,0.02136689,1.2377881,0.001133474
0.036378,0.1537382,0.018124754,0.6586421,0.6367725,129.67247,99.27789,0.023717962,0.033329252,0.013539821,0.061042253,0.054462466,0.02654973,-0.20307912,7.439106e-06
0.001244995,0.136831,0.040539604,1.0012671,0.3489283,1041.2743,984.7779,0.018563885,0.05519799,0.012555838,0.041647345,0.024677629,0.027589198,1.2146242,0.0010635065
-0.0026757994,0.12870647,0.0032281554,0.9322335,0.700007,509.0606,612.0218,0.017562758,0.0372708,0.009140196,0.041726615,0.050702244,0.012427464,1.1036872,0.00019099785
-0.0046621505,0.12830678,0.012501373,0.7235044,0.60840815,454.9127,421.08762,0.022274252,0.052614607,0.01046492,0.013005446,0.057649165,0.013339669,1.3079009,0.0004705023
0.0138385445,0.11450545,0.03864712,0.81938636,0.81174546,357.71658,23.084225,0.016174357,-0.0013184827,0.014359419,0.04798946,0.023887942,0.028092295,2.1817732,2.1112608e-05
0.0033878766,0.12524314,0.04084483,0.89126027,0.3426303,835.9978,875.57556,0.026322944,0.047387335,0.01832269,0.036522012,0.043693386,0.028608162,0.7493225,0.002232589
0.006245788,0.18454078,0.021042014,0.80092466,0.58930194,917.7054,594.9161,0.0029023066,0.03518453,0.010946016,0.055703104,0.038235832,0.020727927,0.273395,0.0015129055
-0.007963614,0.16596796,0.024632877,0.83013815,0.16107164,1229.3152,404.91183,0.021386355,0.054964464,0.009136558,0.021087095,0.06906903,0.025070382,0.7629885,-0.00061888853
0.06012202,0.1147659,0.026704544,1.0355428,0.53589195,1908.0786,810.78674,0.013057433,0.024190499,0.015385389,0.046677604,0.04384244,0.023443183,1.2439226,-0.00032901793
0.0128304595,0.10320016,0.033370283,0.89941555,0.42641395,346.8001,1182.6838,0.020633422,0.03676717,0.010318066,0.010253603,0.042523608,0.024656113,0.89064074,0.00025808383
0.0061371676,0.08187525,0.052986763,0.6334623,0.42499793,1439.9474,313.1559,-0.0062438035,0.03990967,0.01432926,0.03364277,0.050211873,0.0004089799,1.5572543,0.0011727044
0.064178035,0.15705961,0.029065222,0.86157143,0.33014324,1095.8541,1471.5309,0.016419657,0.06628239,0.0062322123,0.03730492,-0.0034474204,0.017405828,0.7581471,0.00074864447
0.019151181,0.055257216,0.025956674,1.0492536,0.37569508,1185.3173,526.5918,0.0147519605,0.024251522,0.004741699,0.05259376,0.07109337,0.0020020118,1.3085057,0.0010400178
8.879444e-05,0.13442533,0.041694835,0.69920707,0.553297,1177.9968,1027.6296,0.020493707,0.029159084,0.010831525,0.047345594,0.060884766,0.025282694,0.38169298,0.00090465165
0.021314107,0.10695185,0.022898667,0.6411857,0.34830266,501.73947,1353.9963,0.03358054,0.072619356,0.014636822,0.042772025,0.07660886,0.0028800247,0.46807617,0.00031243288
0.032204464,0.12282045,0.041162293,0.77559704,0.5652644,1123.9758,589.8382,-0.0015429821,0.06938678,0.016250135,0.016923638,0.058807306,0.013020935,1.5020313,0.0008653028
0.014383617,0.11770423,0.038428005,0.91689944,0.45062387,1094.4252,944.3512,0.0042904317,0.060508873,0.012152137,0.0533749,0.062229935,0.032521535,1.2083399,0.0021791174
-0.010767262,0.15953286,0.018255496,0.76369876,0.38271135,987.4759,1046.5613,0.0343489,0.041478228,0.01176308,0.045999207,0.035121925,0.019234978,0.9190794,-0.0002729691
-0.009605489,0.12809998,0.02519621,0.94863594,0.3916786,2233.7888,810.034,0.02646606,0.02043109,0.01766263,0.017974967,0.05458414,0.03495096,1.0415161,0.00020731609
-0.007833956,0.14823362,0.034415733,0.7555918,0.48942935,1247.2708,811.8646,0.016716922,0.08746898,0.009873358,0.0493106,0.097853005,0.016775398,0.7443008,0.002972326
0.041689727,0.15077627,0.02594294,0.75953436,0.35817373,1180.449,1110.7025,0.02560119,0.02569225,0.005675432,0.03796697,0.078407824,0.02329731,1.4247326,0.00030403546
0.038498107,0.10918077,0.034474056,0.9337122,0.60552156,1762.7837,295.1794,0.022881398,0.031197451,0.01713492,0.042030837,0.018779125,0.032838628,0.5093553,-0.00022063787
-0.014755028,0.16798626,0.016745612,0.9007884,0.57652146,655.4242,360.31277,0.015163656,0.057951793,0.016131742,-0.0027791623,0.056347694,0.026443165,1.0473335,0.0021152464
-0.02698987,0.113907814,0.027104834,0.80380404,0.71410334,1563.1246,362.14972,0.009358289,0.017540531,0.023296345,0.015003874,0.117388636,0.017410954,1.556922,0.0012301588
-0.013011583,0.14720556,0.027016278,0.96134686,0.40406838,1751.8525,114.138504,0.019494746,0.038233917,0.016024195,0.03059791,0.035907637,0.021829754,1.5098302,0.0020893395
0.0013053025,0.15756874,0.020775221,0.8461366,0.6807004,1045.763,1262.8274,0.027291188,0.015065831,0.008186579,0.052311096,0.056226417,0.017354395,1.3436353,0.00083416427
0.008980953,0.14405918,0.033778775,0.7101733,0.44440988,881.8811,370.03247,0.02608692,0.063431874,0.0065430263,0.046076544,0.080415696,-0.0021307885,0.17512068,0.0002968042
-0.00032618918,0.13493945,0.028677875,0.8268492,0.5731003,800.0072,1347.1584,0.016684625,0.045698285,0.005892539,0.039042573,0.030657114,0.029593771,1.4894583,0.0026869955
0.00023844588,0.13718067,0.02248383,0.73421603,0.18792817,888.9347,1130.5422,0.027786879,0.035777878,0.00393891,0.036295846,0.029374147,0.015749427,0.7287698,0.0014910375
0.031240096,0.14629023,0.038525265,0.7633269,0.7052997,1193.837,1383.5242,0.02817078,0.06455976,0.009439948,0.032607764,0.026897224,0.013025689,0.80054677,0.0005965967
0.0021652887,0.11265192,0.022604976,0.8188183,0.38585117,931.7045,430.7429,0.022645777,0.015690422,0.010872165,0.00821485,0.04274158,0.018367402,0.6501453,0.00095457234
-0.008086452,0.12809838,0.0122999055,0.88965887,0.38644806,1255.519,1342.6873,0.006158159,0.05695958,0.0054216287,0.036201045,0.041679524,0.01572036,1.197368,2.9536957e-05
0.02041483,0.16658531,0.024658704,0.8843789,0.6870442,857.94293,858.3609,0.0278005,0.05660433,0.0071705277,0.023811977,0.049345676,0.013459122,0.57751787,9.045544e-05
0.007878588,0.09726185,0.018327264,0.8253999,0.52979916,1384.0808,1065.2655,0.0018394481,0.044796184,0.0012534198,0.0075826086,0.041588467,0.017144842,0.1372776,0.0023906839
-0.008882006,0.10372157,0.01974322,1.0043019,0.6683024,944.94574,964.8708,0.03126474,0.029591514,0.017567163,0.035930067,0.045453306,0.014056526,1.9766854,-0.00070096983
0.045048285,0.15723543,0.047036495,0.94145316,0.60916287,295.94287,509.08835,0.01864515,0.067485474,0.012785062,0.0010272544,0.042292744,0.017012605,0.8027917,0.002349375
0.032566827,0.097323604,0.044843674,0.71800244,0.73685455,619.10486,1211.7496,0.020666687,0.054366477,0.011029887,0.054066833,0.07906639,0.0039171027,0.14281721,0.0013390166
0.030907113,0.16861193,0.027649319,0.8868038,0.5112509,1622.5903,745.5704,0.010427657,0.024722422,0.009551732,0.040763903,0.08019298,0.017752707,0.2627908,0.002671815
-0.003499057,0.12628278,0.037045624,0.8772782,0.46967384,1177.7671,1429.0194,0.01744902,0.035525475,0.009862612,0.04249756,0.031331208,0.0026092294,1.2024751,0.0012166618
-0.0067221704,0.12958336,0.017150693,0.7591545,0.3828243,626.7166,1098.955,0.03644414,0.003705404,0.0102661755,0.034771755,0.04295593,0.02315498,0.5110101,-6.1248626e-05
0.00070611027,0.12410382,0.029166447,0.6292845,0.5468498,346.73566,730.53864,0.011482362,0.029283555,0.0131232245,0.01748788,0.061555594,0.01828318,1.6139388,0.0006888058
0.01970864,0.15980867,0.03679248,0.8918183,0.7074194,855.1767,1163.7789,0.009370648,0.0002979095,0.011801094,0.02115979,0.045978278,0.017266858,0.22349542,0.0016107786
0.0014713727,0.089937985,0.024319822,0.86423594,0.5866287,918.7776,145.54114,0.023341818,0.08437436,0.006283885,0.058806818,0.056508277,0.020906357,1.3308202,0.00020697233
0.015637817,0.097204216,0.032899175,0.55957425,0.57793254,1290.4615,729.0542,0.016066803,0.04943664,0.012911104,0.03864292,0.09104641,-0.00013011578,1.9595184,0.0010458172
-0.0026472362,0.12819758,0.03628286,0.923735,0.44014406,-145.58138,657.30316,0.032608684,0.017989017,0.00786539,0.03424777,0.03873751,0.02969565,1.4285593,0.003193943
0.034397278,0.14081976,0.03120271,0.9933076,0.3613084,1418.8423,231.92905,0.011205667,0.034412812,0.0065762587,0.030502439,0.054368928,0.008391983,0.61271477,0.0010061254
0.014818878,0.107606344,0.010626443,0.85798883,0.5485491,1217.4586,1203.594,0.0136566255,0.084570386,0.008226004,-0.008230679,0.08755732,0.015310014,1.0960808,0.0012134422
0.030396294,0.13658968,0.050536335,0.8299455,0.5414679,986.91705,888.6597,0.025162773,0.061749276,0.009358935,0.037084963,0.06928708,0.02560071,1.7421043,0.000637628
0.009446259,0.14540966,0.039578974,0.7327979,0.5702272,863.56805,435.93472,0.03130605,0.05092864,0.0065056593,0.040995065,0.07117505,0.017723767,1.6489875,0.0020734726
-0.006044515,0.15636964,0.03561759,0.6875796,0.2202283,1003.4237,629.2041,0.011085694,0.0359663,0.01598094,0.0070429537,0.017925924,-0.0013306232,1.2750003,0.0010127691
-0.020554388,0.08784884,0.005217105,0.74309266,0.6988699,892.53613,1267.4214,0.03110273,0.02500473,0.014076267,0.032860924,0.020904247,0.022581104,0.99126625,-0.0011403556
0.0122922715,0.094719164,0.020434497,0.7832332,0.30552724,1019.7092,852.2561,0.036526017,0.04631075,0.011711542,0.028776089,0.08039296,0.013996757,2.0522451,0.0031573812
0.008249004,0.11176075,0.038382147,0.90376514,0.71702427,1474.3505,1430.583,0.01622676,0.046399068,0.009328354,0.059402086,0.03218913,0.010633111,1.2273823,0.00086048717
-0.004169531,0.14435422,0.021643853,0.8104722,0.6093188,1561.7914,720.30927,0.023107393,0.044493135,0.0072776554,0.02666924,0.07769448,0.004443719,0.15827636,0.0022588037
0.019979527,0.12130386,0.029581906,0.8708174,0.48691157,1544.2787,-222.5731,0.029942444,0.057805903,0.01388156,0.039574105,0.047813185,0.03749107,1.3191607,0.0013766439
-0.00492875,0.14921103,0.032717574,0.65479594,0.38879666,1525.5016,677.9331,0.020197228,0.036838498,0.017276594,0.037681326,0.054291386,0.028796958,0.6980134,0.0001803789
0.0103985295,0.15754505,0.019085543,0.874738,0.21671622,1346.9164,838.0705,0.03245341,0.012340549,0.008472993,0.037174877,0.0015674229,0.010383698,1.8041484,0.001035042
0.01228326,0.077401444,0.030250661,0.91993123,0.60467815,181.57297,566.939,0.03166538,0.024216644,0.013434786,0.032623652,0.046407863,0.00856627,1.3683435,0.001612896
0.013924157,0.12820867,0.029673181,0.85228,0.319146,561.3122,1698.4373,0.0110575585,0.041314084,0.011296203,-0.0011235595,0.013069117,0.017940275,1.7809347,0.00085782417
0.023369415,0.11493248,0.036506772,0.70070785,0.6143639,1366.5426,296.2124,0.017179098,0.046273492,0.009220542,0.00903675,0.038313493,-6.70284e-05,1.355695,0.003261671
-0.023411976,0.05036139,0.020607218,0.7007509,0.28228933,165.44994,915.548,0.025275825,0.055348765,0.00882068,0.015400032,0.06411461,0.026414555,1.6921014,0.0005886363
-0.01856888,0.13697673,0.011130272,0.8943007,0.5797586,1646.6882,972.77155,0.03236263,0.03372919,0.01443321,0.04248133,0.06695004,0.053961672,0.19987066,0.0010687497
0.0031382432,0.166239,0.025068197,0.67832094,0.41135108,315.39835,1613.7903,0.02777034,0.03647363,0.008220901,0.0021630551,0.063697554,0.019258702,0.28097343,0.0010468713
0.023027172,0.11524208,0.018687744,0.83499324,0.22436413,460.99274,695.2773,0.01649855,0.02700583,0.007035523,0.06572889,0.08001462,0.01903956,1.4897205,-0.00010200048
0.008981236,0.10386112,0.033594184,0.89630497,0.5227528,296.9083,905.12244,0.03337219,0.02646939,0.015443589,0.03773131,0.07104621,0.024031974,0.6335758,-0.0005726296
