0,1,2,3,4,5,6,7,8,9
16325.399,13940.349,0.071446545,0.03415502,7.677108e-05,1.11324325e-05,0.0009804618,8.967307e-05,0.0,0.0
30524.775,22199.86,0.12209053,0.8916809,0.00017101607,5.5343953e-06,0.0044365986,0.00011546768,0.0,0.0
23779.521,21365.717,0.08150596,0.24685587,3.632139e-05,1.1478764e-06,0.00041521713,1.09900975e-05,0.0,0.0
40115.598,26197.713,0.12572065,0.5652581,0.00077738083,3.1264364e-05,0.01341695,0.00048510628,0.0,0.0
14722.05,14331.713,0.14582033,0.039533302,1.8889645e-05,1.304637e-08,0.00021001945,9.174201e-08,0.0,0.0
18430.021,14308.906,0.14251612,0.6763247,1.736671e-06,8.08298e-07,2.8819935e-05,3.410372e-06,0.0,0.0
17730.979,12291.595,0.08215609,0.32761824,8.788537e-05,2.8364291e-05,0.0011866845,0.00042265415,0.0,0.0
9322.858,5884.036,0.042212646,0.91068053,6.2101844e-06,7.4889494e-06,1.7219554e-05,2.8632667e-05,0.0,0.0
26795.94,17897.197,0.09292149,0.90074027,1.8613579e-05,1.5852119e-07,0.0004383218,1.9369259e-06,0.0,0.0
26238.068,21032.266,0.0375458,0.3299137,8.5652784e-05,0.0001232475,0.0009854918,0.002899092,0.0,0.0
22502.947,16467.328,0.18130553,0.9137655,0.0004998186,7.4341806e-05,0.006797831,0.0009067781,0.0,0.0
19488.527,17922.74,0.07664124,1.0103152,2.5315432e-05,0.00093475234,0.000408897,0.010648126,0.0,0.0
9596.091,7366.3804,0.03982779,0.8371466,0.00058191695,2.1495437e-07,0.0014706433,1.9641166e-06,0.0,0.0
17429.969,12167.232,0.015016215,0.85687876,5.5468132e-05,0.00039000547,0.00076139695,0.0060498063,0.0,0.0
18264.322,15319.817,0.13432664,0.25254768,5.1956176e-05,1.4644378e-05,0.0005901671,6.693328e-05,0.0,0.0
13862.84,12102.512,0.13261113,0.5848986,1.59636e-05,0.0001861978,0.00019546057,0.0013452295,0.0,0.0
20364.775,13580.652,0.07562708,0.068211764,9.6646225e-05,1.817263e-05,0.0004899172,0.0003572749,0.0,0.0
28588.62,19071.188,0.023913728,0.096266925,3.6599744e-05,3.399963e-06,0.0004892837,4.191388e-05,0.0,0.0
69566.96,42928.062,0.088901915,1.013089,1.054783e-05,0.0006661066,0.00060906506,0.019949138,0.0,0.0
24911.385,22029.965,0.069975436,0.33128148,2.312223e-06,1.1663124e-05,6.6017838e-06,7.9332116e-05,0.0,0.0
26182.951,22428.45,0.1403459,0.7588172,0.00038022094,0.00014848975,0.0019548535,0.00078171643,0.0,0.0
21453.992,16827.469,0.12662554,0.8181295,0.00052553177,0.000117604475,0.010922139,0.0019159669,0.0,0.0
7094.469,6565.894,0.08024075,0.8702176,0.00032405148,9.059709e-05,0.0007914403,0.0005051195,0.0,0.0
22079.95,20110.19,0.05202719,1.0118067,3.3076707e-05,3.5881143e-08,0.0006978439,7.632245e-07,0.0,0.0
23259.564,19227.322,0.20014113,0.24492867,0.00022096295,0.00035805674,0.0013270485,0.006570221,0.0,0.0
98349.11,91926.9,0.09743567,0.0409243,0.00036714884,0.00046787044,0.014993059,0.014547286,0.0,0.0
19988.59,13626.0,0.14249097,0.41703543,6.1312196e-05,0.00013798448,0.0009310642,0.00037201296,0.0,0.0
26883.336,17361.69,0.037153244,0.1319294,6.380709e-05,2.7938442e-05,0.0011597455,0.0007345604,0.0,0.0
21971.61,15514.116,0.103510685,0.022744609,0.00030975006,0.00036642852,0.0041425955,0.0032425201,0.0,0.0
11126.965,6952.9404,0.015417963,0.36554924,4.6654015e-05,0.00023823717,0.00029260202,0.0010002896,0.0,0.0
44534.844,35892.68,0.1073312,0.7948769,7.4017826e-06,2.6777667e-05,0.0002766829,0.0010817733,0.0,0.0
35224.367,33843.562,0.19552188,0.57422733,4.2742304e-05,2.6674446e-10,0.00045814054,5.8343677e-09,0.0,0.0
36060.473,22288.838,0.08401272,0.31722325,4.3579017e-05,0.00037319437,0.0007649578,0.0039126845,0.0,0.0
12999.953,8446.176,0.017621813,0.6636416,6.7781043e-06,3.4455898e-05,2.0653666e-05,0.0003995855,0.0,0.0
52052.605,40381.562,0.016075518,0.23531567,2.946459e-05,6.345094e-11,0.00095354527,3.2534904e-09,0.0,0.0
9674.249,9284.927,0.0847397,0.014585837,0.0003735546,0.00019517269,0.0011492462,0.00033308438,0.0,0.0
31902.758,23091.95,0.04089809,0.77521646,0.0003106804,2.345992e-05,0.0038779571,0.0006497462,0.0,0.0
83500.414,66533.484,0.014613177,0.63260776,0.00025908067,2.1796438e-06,0.011078046,8.142715e-05,0.0,0.0
12382.156,7663.906,0.15555707,0.77313656,0.00017519595,3.832012e-07,0.00026301076,2.688046e-06,0.0,0.0
15971.399,10536.776,0.09830522,0.039491408,3.7256283e-05,7.0229275e-05,0.00010624049,0.0010263418,0.0,0.0
23816.273,23337.715,0.065749645,0.8490169,1.5766648e-08,4.5691304e-05,2.6317227e-07,0.0010525611,0.0,0.0
16584.904,16115.387,0.18322605,0.628331,1.1867345e-05,0.0008687146,9.346998e-05,0.004796598,0.0,0.0
8847.9,5352.5894,0.03245794,0.5714024,0.00027240545,0.00033876413,0.0020682763,0.0008660558,0.0,0.0
23376.145,22595.56,0.19396436,0.63349116,1.3594628e-05,0.00018418301,0.00022516715,0.0007358596,0.0,0.0
11860.292,10047.767,0.070504166,0.87671864,4.877394e-05,3.2575872e-07,6.063872e-05,2.3187933e-06,0.0,0.0
29806.715,27856.316,0.18097985,0.59527814,0.00023220845,0.0017266661,0.0044296025,0.00572476,0.0,0.0
12921.901,10037.142,0.12608005,0.58920693,1.2607361e-06,2.3868095e-06,2.934293e-06,1.4386925e-05,0.0,0.0
56856.973,45485.453,0.16911441,1.0047588,0.0008042896,2.4884559e-05,0.035869822,0.00023281603,0.0,0.0
14021.981,11074.295,0.19936746,0.7674849,9.53691e-05,8.6471336e-10,0.0012965493,5.58379e-09,0.0,0.0
18492.059,15862.002,0.06558822,0.44857973,0.00034889052,0.00041246015,0.0036438932,0.0010275028,0.0,0.0
36550.27,23991.89,0.19496763,0.7174506,0.0003982183,0.00014269206,0.010160594,0.004401965,0.0,0.0
10719.447,6587.2856,0.08502724,0.39476225,0.00042723469,0.0007181706,0.001403121,0.00220301,0.0,0.0
25714.479,18531.936,0.08426373,0.23212826,5.2807478e-05,8.787384e-06,0.0006551817,8.855872e-05,0.0,0.0
49149.363,42868.938,0.07558533,0.6053344,0.00018311945,0.0005666979,0.007654524,0.0243738,0.0,0.0
8551.343,5816.3306,0.114245586,0.9413736,0.00010615116,1.6633251e-08,0.00022232278,1.08767125e-07,0.0,0.0
25062.145,21560.523,0.03976727,0.94234455,2.1539969e-05,0.0001909171,0.00017879035,0.0014089254,0.0,0.0
26219.62,25525.35,0.11661187,0.34676448,0.0010167344,3.116381e-06,0.013046097,1.3337282e-05,0.0,0.0
35861.773,22913.303,0.11430274,0.5351769,0.00024011025,8.0505975e-05,0.006234173,0.0021289561,0.0,0.0
10680.373,9184.75,0.15665102,0.2146437,5.4516167e-06,0.00014184967,2.4933484e-05,0.0006780653,0.0,0.0
10158.434,7847.9663,0.17044961,1.0097811,8.981562e-06,6.4871376e-05,8.334419e-05,0.0005155709,0.0,0.0
30684.055,28678.871,0.09482776,0.9950617,0.00026278084,2.1330638e-06,0.0014575012,3.2480493e-05,0.0,0.0
26809.842,17982.174,0.06826682,0.65873986,0.0006261207,5.25141e-05,0.007113275,0.0005739956,0.0,0.0
26072.312,22620.684,0.059997376,0.81584644,0.0004352098,5.0051603e-05,0.008182259,0.00065447437,0.0,0.0
27617.432,25495.916,0.04755215,0.72526324,6.751037e-05,0.0022269415,0.00055265793,0.047156133,0.0,0.0
14917.923,14378.769,0.021208882,0.6015883,0.0003413288,3.5476205e-05,0.0034365293,0.00047831205,0.0,0.0
25788.545,22282.113,0.07598168,0.054106187,0.00028560057,6.9371966e-09,0.0017831299,2.566981e-08,0.0,0.0
26746.984,21209.34,0.062096123,0.4612275,1.5980853e-05,4.8717615e-05,6.28023e-05,0.000738246,0.0,0.0
14613.815,12261.751,0.19598344,0.6843765,0.0005254164,7.545344e-07,0.0015672534,1.4156577e-06,0.0,0.0
68720.19,64249.383,0.117380634,0.6871608,0.0010889104,0.0009405534,0.06850367,0.033408042,0.0,0.0
29811.016,24475.14,0.07691041,0.3784255,1.0248988e-06,0.00011768921,1.7808507e-05,0.003117876,0.0,0.0
10976.934,6747.2495,0.1217576,0.95507544,2.8480186e-05,0.00010090073,0.00024945746,0.0004669566,0.0,0.0
33265.152,31889.277,0.036892403,0.16973552,4.9231694e-05,0.00018974213,0.00063904957,0.0058747,0.0,0.0
12500.507,10830.81,0.09552057,0.50747067,0.00024304721,0.0006061287,0.001880163,0.00501241,0.0,0.0
35975.17,30991.14,0.13055946,0.7007029,0.00016419291,3.1558957e-05,0.0031479069,0.0010584415,0.0,0.0
44958.31,30816.44,0.104146905,0.7070436,9.432837e-05,4.0166883e-06,0.003941049,0.00013984632,0.0,0.0
13710.595,11718.806,0.08739217,0.6578575,0.00051304686,8.568545e-07,0.0053112186,2.2480122e-06,0.0,0.0
39988.977,30131.82,0.20125897,0.27920064,9.939276e-05,0.0003028416,0.0029415425,0.0036968298,0.0,0.0
28738.762,24479.777,0.1794242,0.1584266,5.2534393e-05,0.00021036521,0.00020904545,0.0027245183,0.0,0.0
36738.098,23651.312,0.1300155,0.6449784,0.00013975767,1.8179606e-05,0.0029832958,0.00016751686,0.0,0.0
70011.11,59812.52,0.11962473,0.6078195,6.166001e-08,8.023463e-10,2.1944318e-06,3.0362116e-08,0.0,0.0
19362.637,19068.111,0.12948748,0.18190505,0.00024144945,4.362746e-05,0.004271038,0.0004388532,0.0,0.0
14272.527,8870.139,0.048838437,0.71516067,5.0437916e-06,0.00053260074,2.3323131e-05,0.007236559,0.0,0.0
13155.89,12844.024,0.08611497,0.46164095,1.7914024e-05,1.9764684e-06,7.8944475e-05,1.26355035e-05,0.0,0.0
13750.731,10429.725,0.017710958,0.6772509,1.105782e-06,2.8609316e-05,6.9854245e-06,0.00031463942,0.0,0.0
21419.832,20041.422,0.10157909,0.84926784,8.9295594e-07,0.00050904823,5.96191e-06,0.010240627,0.0,0.0
27529.809,24829.035,0.11455656,0.17214063,5.9121857e-07,1.0432583e-06,3.4390828e-06,2.5311054e-05,0.0,0.0
26485.377,21708.404,0.053922918,0.019416958,0.00014872961,2.641616e-06,0.0033547601,1.9954448e-05,0.0,0.0
36851.2,32617.555,0.19552408,0.79017526,4.234513e-06,5.1563195e-05,9.185005e-05,0.0010289525,0.0,0.0
22609.707,21221.758,0.18502836,0.6183625,0.0011294069,0.00014374257,0.02183584,0.0013300446,0.0,0.0
53661.656,40644.836,0.14900465,0.7095829,0.00015405146,9.963646e-05,0.006849214,0.002436643,0.0,0.0
19140.07,13933.538,0.11270299,0.85006696,0.000278898,3.831159e-06,0.0018454302,3.0864165e-05,0.0,0.0
114741.266,98454.0,0.17743453,0.81422055,9.902669e-05,0.0007793318,0.006582701,0.07476767,0.0,0.0
32654.37,29768.402,0.035249155,0.9745769,0.00010756574,4.971473e-06,0.00060020434,8.155339e-05,0.0,0.0
13413.796,11994.873,0.1621529,0.54355186,1.1146375e-07,8.4385365e-06,1.3493759e-06,6.4087566e-05,0.0,0.0
11799.33,10711.303,0.034127638,0.4954382,0.00024825506,0.00013718262,0.0013274691,0.0015787478,0.0,0.0
29965.947,23056.92,0.16286466,0.40759888,0.00030317385,3.3528777e-05,0.0040325033,0.00015331536,0.0,0.0
19619.041,17959.973,0.06315771,0.15587531,0.00021252307,2.0014028e-09,0.0015173674,2.0979893e-08,0.0,0.0
34431.73,22345.578,0.17880413,0.58074516,1.5904945e-05,8.3559054e-05,0.00027533583,0.002271406,0.0,0.0
29800.37,24169.092,0.19168022,0.28094947,0.00019245024,0.00038955515,0.0018299465,0.002715555,0.0,0.0
21474.814,12998.03,0.038738534,0.9344013,2.3047154e-05,1.8044386e-05,0.00021149345,0.00024975225,0.0,0.0
13497.466,9813.233,0.099103846,0.5914792,4.587696e-05,0.0002731411,0.0004960661,0.0011527514,0.0,0.0
9040.097,6717.1245,0.19878554,0.6012657,0.0003299742,0.0002040989,0.0024797048,0.0016102587,0.0,0.0
17161.512,12946.384,0.103090994,0.35996887,1.5064506e-07,3.243284e-05,9.440876e-07,0.0002175394,0.0,0.0
37502.87,32578.688,0.17619951,0.05272823,3.1729824e-06,2.2294541e-06,6.0701692e-05,3.282477e-05,0.0,0.0
25509.08,19169.473,0.12334692,0.032194912,7.1964576e-05,5.6560883e-05,0.0015898859,0.00091276347,0.0,0.0
10624.205,8227.861,0.082305536,0.42935163,2.551054e-05,1.4304321e-06,3.903331e-05,3.9941087e-06,0.0,0.0
24890.514,17268.98,0.06508398,0.08576723,0.0002859934,0.0010530244,0.0062610577,0.00925724,0.0,0.0
28269.08,21078.283,0.049205955,0.61547154,1.8110536e-06,1.7644238e-06,1.4869357e-05,2.3477472e-05,0.0,0.0
13200.619,9106.755,0.1566311,0.8934935,3.142693e-05,0.00026069448,0.00028805653,0.0014264577,0.0,0.0
24601.645,15524.272,0.084461555,0.89546293,5.129626e-05,9.7846705e-06,0.0007697414,0.00013654437,0.0,0.0
23231.367,19364.566,0.10845057,0.66841185,0.0004680557,0.00012784483,0.006349228,0.0018827381,0.0,0.0
11299.924,9698.599,0.10480612,0.21423388,0.0001754182,8.934189e-09,0.0016915294,6.1028516e-08,0.0,0.0
27805.967,23348.1,0.12114437,0.87526184,2.2041233e-05,0.00022920733,0.000114618255,0.004350116,0.0,0.0
31407.57,24500.977,0.17658985,0.8986867,6.792795e-05,4.3226296e-06,0.00085946237,5.0718478e-05,0.0,0.0
42965.992,32143.973,0.19873784,0.19944845,0.00013588129,1.0640058e-06,0.0033336442,9.685344e-06,0.0,0.0
42218.54,39382.043,0.08850867,0.7479065,8.398046e-05,0.00039220924,0.0028757253,0.012876901,0.0,0.0
9815.636,7865.555,0.1692705,0.2905916,0.00022599236,1.5274674e-06,0.00063891336,1.2862659e-05,0.0,0.0
12780.022,10046.242,0.15715605,0.8140476,7.622e-05,1.5926192e-06,0.0007829118,6.68258e-06,0.0,0.0
30557.17,18727.357,0.12042316,1.0114108,0.0002360235,8.093566e-05,0.0032390899,0.0011430556,0.0,0.0
30534.273,22394.037,0.19398904,0.03045274,8.793655e-05,0.0001196865,0.00070837134,0.001987235,0.0,0.0
30557.398,22865.566,0.048677348,0.91011935,0.00022975578,2.755581e-06,0.0053715226,4.839773e-05,0.0,0.0
226380.48,171007.12,0.03113579,0.63147944,0.00010617032,3.4923028e-06,0.004269349,0.00054336904,0.0,0.0
31598.592,26058.168,0.17435603,0.9872164,1.8665754e-05,0.00010877646,0.00032460102,0.00046816267,0.0,0.0
44341.35,35777.938,0.09457938,0.4716183,0.00010566932,0.00022575403,0.000720958,0.0074334256,0.0,0.0
39764.688,33213.645,0.17301111,0.8594311,0.0005294425,0.0002805642,0.008655089,0.0017222506,0.0,0.0
33162.273,29687.25,0.18188117,0.06328082,0.00034515603,3.1514634e-07,0.0071680504,5.400689e-06,0.0,0.0
18567.572,16963.037,0.022133945,0.34004408,1.1569723e-05,0.00017083237,0.00012603702,0.0026558558,0.0,0.0
35373.387,31034.902,0.18003,0.06796898,0.00059031736,1.4420345e-05,0.009470262,0.00025583216,0.0,0.0
14109.991,13658.83,0.0963428,0.9892048,4.3199116e-06,2.0820205e-06,2.8951423e-05,6.817651e-06,0.0,0.0
19462.453,11872.737,0.10828845,0.82858485,2.1225323e-07,3.8450995e-05,1.2273314e-06,0.00073162315,0.0,0.0
16766.12,11364.834,0.13062835,0.8646639,9.449568e-05,0.00044037934,0.0007898949,0.006587885,0.0,0.0
23563.588,14278.538,0.18828396,0.9512957,4.559328e-08,4.4170372e-07,1.0054949e-06,8.1915205e-06,0.0,0.0
89960.734,76499.734,0.013798509,0.086312994,0.000109125845,0.00026157146,0.008300524,0.010968468,0.0,0.0
7317.137,6922.4966,0.10182861,0.39107776,0.0006896891,8.951413e-06,0.0011375338,1.7230806e-05,0.0,0.0
33863.387,23571.14,0.14238477,0.07204444,0.0012953724,2.1172676e-05,0.005434476,0.00067305693,0.0,0.0
8524.536,8159.2104,0.14911307,0.21378893,0.00012920162,0.000116357,0.0010116962,0.0005692468,0.0,0.0
16901.781,10582.0,0.1433099,0.23262556,6.5792054e-05,8.189617e-05,0.000623704,0.0011894525,0.0,0.0
43118.348,41392.367,0.03597666,0.47577423,1.0677247e-05,0.00044827873,0.00026271117,0.007813045,0.0,0.0
23316.15,17192.611,0.06770185,0.272379,2.8361132e-05,1.5988894e-06,0.0005185716,1.4842711e-05,0.0,0.0
11750.918,7541.811,0.07911025,0.10241322,0.0010723353,6.803179e-06,0.0047179656,7.819279e-05,0.0,0.0
14605.469,11518.526,0.16483141,0.1698715,0.00038705394,1.8371033e-05,0.0029478269,0.00015147074,0.0,0.0
33728.285,23648.361,0.06373318,0.14936867,2.5063217e-05,2.6457124e-05,0.0008026211,0.00020040946,0.0,0.0
